2026-04-08 10:15:03.611, linear.x: -0.418, angular.z: -0.645
2026-04-08 10:15:03.661, linear.x: -0.396, angular.z: -0.642
2026-04-08 10:15:03.711, linear.x: -0.374, angular.z: -0.610
2026-04-08 10:15:03.761, linear.x: -0.356, angular.z: -0.786
2026-04-08 10:15:03.810, linear.x: -0.361, angular.z: -0.878
2026-04-08 10:15:03.861, linear.x: -0.326, angular.z: -0.900
2026-04-08 10:15:03.911, linear.x: -0.307, angular.z: -0.896
2026-04-08 10:15:03.961, linear.x: -0.294, angular.z: -0.878
2026-04-08 10:15:04.011, linear.x: -0.293, angular.z: -0.862
2026-04-08 10:15:04.060, linear.x: -0.293, angular.z: -0.856
2026-04-08 10:15:04.111, linear.x: -0.298, angular.z: -0.852
2026-04-08 10:15:04.160, linear.x: -0.296, angular.z: -0.849

2026-04-08 10:15:04.207, linear.x: 0.000, angular.z: 0.000


2026-04-08 10:15:14.531, linear.x: 0.000, angular.z: -0.600
2026-04-08 10:15:14.571, linear.x: 0.000, angular.z: -0.600
2026-04-08 10:15:14.611, linear.x: 0.000, angular.z: -0.608
2026-04-08 10:15:14.671, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:14.711, linear.x: 0.000, angular.z: -0.669
2026-04-08 10:15:14.773, linear.x: 0.000, angular.z: -0.731
2026-04-08 10:15:14.811, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:14.871, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:14.911, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:14.971, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.031, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.071, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.131, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.171, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.211, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.291, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.311, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.391, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.411, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.471, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.531, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.591, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.611, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.691, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.711, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.791, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:15.831, linear.x: 0.000, angular.z: -0.600
2026-04-08 10:15:15.871, linear.x: 0.000, angular.z: -0.608
2026-04-08 10:15:15.911, linear.x: 0.000, angular.z: -0.623
2026-04-08 10:15:15.971, linear.x: 0.000, angular.z: -0.638
2026-04-08 10:15:16.031, linear.x: 0.000, angular.z: -0.654
2026-04-08 10:15:16.071, linear.x: 0.000, angular.z: -0.669
2026-04-08 10:15:16.111, linear.x: 0.000, angular.z: -0.692
2026-04-08 10:15:16.171, linear.x: 0.000, angular.z: -0.723
2026-04-08 10:15:16.211, linear.x: 0.000, angular.z: -0.715
2026-04-08 10:15:16.271, linear.x: 0.000, angular.z: -0.677
